%dados de avaliacoes spam e nao spam de lugares do Apontador

@relation 'apontador'
@attribute qLikes_tip real
@attribute qAbuse_tip real
@attribute qPlaces_usr real
@attribute qTips_usr real
@attribute qPhotos_usr real
@attribute qClicks_plc real
@attribute qTips_plc real
@attribute rating_plc real
@attribute qThumbsdown_plc real
@attribute qThumbsup_plc real
@attribute simil_avg_tip real
@attribute simil_max_tip real 
@attribute simil_min_tip real
@attribute simil_median_tip real
@attribute simil_sd_tip real
@attribute qUnigram_avg_tip real
@attribute qUnigram_avg_fraction_tip real
@attribute qBigram_avg_tip real
@attribute qBigram_avg_fraction_tip real
@attribute qTrigram_avg_tip real
@attribute qTrigram_avg_fraction_tip real
@attribute qSpamWords_tip real
@attribute qCapitalChar_tip real
@attribute qNumeriChar_tip real
@attribute qPhone_tip real
@attribute qEmail_tip real
@attribute qURL_tip real
@attribute qContacts_tip real
@attribute qWords_tip real
@attribute qCapitalWords_tip real
@attribute dist_avg_usr real 
@attribute dist_max_usr real
@attribute dist_min_usr real
@attribute dist_median_usr real
@attribute dist_sd_usr real
@attribute qOffensWords_tip real
@attribute hasOffensWords_tip real
@attribute clust_gph real
@attribute recip_gph real
@attribute indeg_gph real
@attribute outdeg_gph real
@attribute followers_followees_gph real
@attribute degree_gph real
@attribute betwee_gph real
@attribute assort_inin_gph real
@attribute assort_inout_gph real
@attribute assort_outin_gph real
@attribute assort_outout_gph real
@attribute pagerank_gph real
@attribute qAreas_usr real
@attribute focus_area_usr real
@attribute entropy_usr real
@attribute sentiwordnet_tip real
@attribute emoticons_tip real
@attribute panast_tip real
@attribute sasa_tip real
@attribute senticnet_tip real
@attribute happinessindex_tip real
@attribute sentistrength_tip real
@attribute combined_tip real
@attribute class1 {spam, notspam}
@attribute class2 {notspam, marketer, pollution, badmouthing}

@data
0.0001,0.0001,0.0001,2.0,0.0001,915.0,1.0,1.0,12.0,6.0,0.00371747211896,0.00371747211896,0.00371747211896,0.00371747211896,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,14.0,0.0001,0.0001,0.0001,0.0001,260.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0183195266272,0.341666666667,-0.571428571429,-0.0426603258998,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,915.0,1.0,1.0,12.0,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10.0,6.0,0.0001,0.0001,0.0001,0.0001,104.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0451857142857,0.5265,-0.571428571429,-0.0139857435658,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,111.0,0.0001,0.0001,4.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.337233727372,1e-05,1e-05,-0.337233727372,0.0195,1e-05,0.666666666667,0.0194013296487,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,111.0,0.0001,0.0001,4.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,116.0,5.0,0.0001,0.0001,0.0001,0.0001,81.0,23.0,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0296621621622,-0.275833333333,-0.6,-0.129500363758,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,3.402,24.0,4.0,53.0,45.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,13.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.103166666667,1e-05,-0.6,-0.0822365580378,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,1.147,2.0,3.0,6.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,133.0,11.0,1.0,0.0001,0.0001,1.0,19.0,19.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.02225,0.555833333333,0.75,0.198450690032,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,1.147,2.0,3.0,6.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,11.0,1.0,0.0001,0.0001,1.0,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.014,0.4225,0.666666666667,0.162168408827,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,869.0,0.0001,0.0001,5.0,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,20.0,1.0,0.0001,0.0001,0.0001,0.0001,90.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0362555555556,0.0805,-0.571428571429,-0.0756958058021,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,5.94,64.0,3.0,117.0,32.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,22.0,12.0,0.0001,0.0001,0.0001,0.0001,267.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0252070707071,0.195384615385,-0.6,-0.0661601081048,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,8.047,4.0,3.0,12.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,16.0,0.0001,0.0001,0.0001,0.0001,78.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0488059701493,0.3425,1e-05,0.0530037504627,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,424.0,2.0,5.0,5.0,5.0,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.01,1e-05,1e-05,0.00133838901414,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,197.0,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,13.0,4.0,0.0001,0.0001,0.0001,0.0001,29.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.474466554185,1e-05,1e-05,-0.474466554185,0.00942857142857,0.6475,-0.75,-0.157456267647,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,197.0,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0085,1e-05,1e-05,-0.00113763066202,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,21.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.48368872311e-06,1.0,-1.0,-1.0,-0.535492263128,1e-05,1e-05,-0.535492263128,0.0213333333333,-0.06375,-0.666666666667,-0.255301072828,spam,pollution
1.0,0.0001,0.0001,1.0,0.0001,317.0,0.0001,0.0001,8.0,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,95.0,0.0001,0.0001,0.0001,0.0001,0.0001,19.0,19.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.52951266565,1e-05,1e-05,0.52951266565,0.125916666667,0.66,0.75,0.367655167318,spam,pollution
1.0,0.0001,0.0001,1.0,0.0001,43.072,108.0,2.0,274.0,136.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,1.0,0.0001,1.0,12.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.285714285714,0.0001,8.0,0.0001,8.0,8.0,0.0001,0.0001,0.0001,0.0001,0.0001,9.31090418143e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0443333333333,1e-05,1e-05,0.00593352462936,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,2.291,1.0,1.0,5.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,223.0,21.0,0.0001,0.0001,0.0001,0.0001,39.0,39.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.059,0.73,1e-05,0.106945480631,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,579.0,0.0001,0.0001,5.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,20.0,1.0,0.0001,0.0001,1.0,34.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.04324,-0.119166666667,0.75,0.109673577919,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,5.435,18.0,4.0,17.0,14.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,7.0,14.0,1.0,1.0,0.0001,2.0,19.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0353571428571,0.1375,1e-05,0.0233886481422,spam,marketer
0.0001,0.0001,0.0001,1.0,0.0001,179.0,0.0001,0.0001,4.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,12.0,1.0,1.0,0.0001,2.0,24.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.13525,0.82,0.8,0.257421244107,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,14.437,10.0,4.0,47.0,30.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,2.0,0.0001,0.0001,0.0001,0.0001,31.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1.0,1e-05,0.0293333333333,0.394166666667,0.666666666667,0.293043588167,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,47.0,0.0001,0.0001,2.0,2.0,0.0714285714286,0.0714285714286,0.0714285714286,0.0714285714286,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,0.0001,3.008,3.008,3.008,3.008,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.830829609242,1e-05,1e-05,-0.830829609242,0.112714285714,0.7625,-0.666666666667,-0.209714810354,spam,badmouthing
3.0,0.0001,0.0001,2.0,0.0001,355.0,1.0,5.0,17.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.583472356592,1e-05,1e-05,-0.583472356592,0.0162857142857,0.02,-0.666666666667,-0.257407179989,spam,badmouthing
7.0,0.0001,0.0001,2.0,0.0001,355.0,1.0,5.0,17.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,12.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.556015266295,1e-05,1e-05,-0.556015266295,0.0331818181818,1e-05,1e-05,-0.143822122192,spam,badmouthing
1.0,0.0001,5.0,69.0,29.0,16.0,2.0,5.0,2.0,2.0,0.00822560774451,0.0338983050847,0.0001,0.0001,0.0104517419503,1.0,0.0192307692308,0.0001,0.0001,0.0001,0.0001,1.0,16.0,41.0,1.0,0.0001,1.0,1.0,52.0,1.0,8.58347368421,21.261,0.033,7.654,6.50269202042,0.0001,0.0001,0.197701149425,0.0001,29.0,1.0,14.5,30.0,1.24847458226e-06,16.1034482759,22.5862068966,467.0,655.0,1.30744144782e-05,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0219411764706,0.323125,0.666666666667,0.153495184444,spam,marketer
0.0001,0.0001,5.0,69.0,29.0,4.112,0.0001,0.0001,6.0,6.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.952380952381,0.136054421769,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,7.46145,21.261,0.0001,6.958,6.54878444809,0.0001,0.0001,0.197701149425,0.0001,29.0,1.0,14.5,30.0,1.24847458226e-06,16.1034482759,22.5862068966,467.0,655.0,1.30744144782e-05,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.2036,0.6175,0.666666666667,0.217750044408,spam,pollution
0.0001,0.0001,5.0,69.0,29.0,28.193,2.0,3.0,14.0,6.0,0.00489583333333,0.0666666666667,0.0001,0.0001,0.0157188155786,0.952380952381,0.136054421769,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,8.03885,21.261,0.0001,7.515,6.50178481092,0.0001,0.0001,0.197701149425,0.0001,29.0,1.0,14.5,30.0,1.24847458226e-06,16.1034482759,22.5862068966,467.0,655.0,1.30744144782e-05,1,1.0,0.0001,0.738259222288,1e-05,1e-05,0.738259222288,0.22425,0.6625,0.666666666667,0.423478615467,spam,badmouthing
0.0001,0.0001,5.0,69.0,29.0,4.083,10.0,4.0,43.0,36.0,0.0187671279588,0.0674157303371,0.0001,0.0133333333333,0.0171602436516,0.952380952381,0.01443001443,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,0.0001,0.0001,0.0001,0.0001,0.0001,66.0,0.0001,7.55735,21.261,0.0001,6.958,6.47358957824,0.0001,0.0001,0.197701149425,0.0001,29.0,1.0,14.5,30.0,1.24847458226e-06,16.1034482759,22.5862068966,467.0,655.0,1.30744144782e-05,1,1.0,0.0001,0.793406844457,1e-05,1e-05,0.793406844457,0.0517076923077,0.375833333333,0.6,0.365523487268,spam,badmouthing
0.0001,0.0001,5.0,69.0,29.0,3.877,5.0,2.0,17.0,12.0,0.00263157894737,0.0526315789474,0.0001,0.0001,0.0114707866935,0.952380952381,0.119047619048,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,7.67195,21.261,0.0001,6.958,6.41837573281,0.0001,0.0001,0.197701149425,0.0001,29.0,1.0,14.5,30.0,1.24847458226e-06,16.1034482759,22.5862068966,467.0,655.0,1.30744144782e-05,1,1.0,0.0001,-0.655004854089,1e-05,1e-05,-0.655004854089,-0.041,0.01,1e-05,-0.178789570644,spam,badmouthing
0.0001,0.0001,5.0,69.0,29.0,8.484,5.0,3.0,33.0,21.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.952380952381,0.47619047619,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,7.511,21.261,0.0001,6.958,6.50668858944,1.0,1.0,0.197701149425,0.0001,29.0,1.0,14.5,30.0,1.24847458226e-06,16.1034482759,22.5862068966,467.0,655.0,1.30744144782e-05,1,1.0,0.0001,-0.309243680328,1e-05,1e-05,-0.309243680328,-0.0734,1e-05,-0.666666666667,-0.199000388353,spam,badmouthing
0.0001,0.0001,5.0,69.0,29.0,4.083,10.0,4.0,43.0,36.0,0.0248434345652,0.0909090909091,0.0001,0.0192307692308,0.0228767527662,0.952380952381,0.0198412698413,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,43.0,0.0001,7.55735,21.261,0.0001,6.958,6.47358957824,0.0001,0.0001,0.197701149425,0.0001,29.0,1.0,14.5,30.0,1.24847458226e-06,16.1034482759,22.5862068966,467.0,655.0,1.30744144782e-05,1,1.0,0.0001,0.995587196139,1e-05,1e-05,0.995587196139,0.0941081081081,0.375833333333,0.75,0.449121378036,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,885.0,5.0,3.0,8.0,8.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,13.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0425,1e-05,0.666666666667,0.112404010385,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,58.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,13.0,0.0001,0.0001,0.0001,0.0001,0.0001,42.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.07184,1e-05,1e-05,0.0096149866776,spam,pollution
1.0,0.0001,0.0001,1.0,0.0001,101.0,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.346876523814,1e-05,1e-05,0.346876523814,0.0866666666667,0.93,0.75,0.350336071083,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,1.3,0.0001,0.0001,4.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,14.0,1.0,0.0001,0.0001,1.0,54.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1.0,1e-05,1e-05,0.0367755102041,0.19625,1e-05,0.206380796918,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,8.407,2.0,5.0,15.0,12.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,218.0,1.0,0.0001,0.0001,0.0001,0.0001,35.0,35.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0168,0.0775,0.666666666667,0.119479825101,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,34.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,341.0,0.0001,0.0001,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,28.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.630845197364,1e-05,1e-05,0.630845197364,0.0712380952381,0.93,0.75,0.423992227498,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,1.267,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,0.0001,1.0,17.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0665384615385,1e-05,1e-05,0.00890543459411,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,194.0,2.0,3.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.441195023624,1e-05,1e-05,0.441195023624,0.0743333333333,1e-05,0.666666666667,0.234310526556,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,194.0,2.0,3.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.524429566255,1e-05,1e-05,0.524429566255,-0.0125,1e-05,1e-05,0.13816773226,spam,pollution
